Cell_Index,Assigned_c,Sum of Shape_Area,Area
273.0,HERB02,27.476353573058,100.0
273.0,HERB03,17.149078803309997,100.0
274.0,HERB02,47.935525527337,100.0
274.0,BARELAND01,37.529640260688,100.0
274.0,HERB03,14.5369449864,100.0
275.0,HERB02,73.3541246138122,100.0
275.0,BARELAND01,14.5435355669,100.0
275.0,HERB01,12.10486482974,100.0
276.0,HERB02,26.343581216311,100.0
276.0,HERB01,73.65641878368999,100.0
277.0,HERB01,91.20480403607499,100.0
277.0,HERB02,4.0379049293754,100.0
277.0,BARELAND01,4.75906351143,100.0
278.0,HERB01,58.7020198429,100.0
278.0,HERB02,18.4339879934,100.0
278.0,BARELAND01,22.86399216366,100.0
279.0,HERB01,39.1115684826,100.0
279.0,BARELAND01,49.33179035832,100.0
279.0,HERB02,11.556641159116,100.0
280.0,HERB01,14.14329690388,100.0
280.0,BARELAND01,85.643066060711,100.0
280.0,HERB03,0.214888320352,100.0
281.0,BARELAND01,1.50514572898,100.0
281.0,HERB01,85.6182582989,100.0
