Cell_Index,Assigned_c,Sum of Shape_Area,Area
1141.0,FARMLAND03,0.795792840339,100.0
1141.0,WATER01,20.5320608575,100.0
1141.0,FARMLAND02,6.82111865045,100.0
1142.0,SHRUB01,51.6150300004,100.0
1142.0,TREE02,42.14584895451,100.0
1142.0,TREE01,4.31566250007,100.0
1142.0,FARMLAND03,1.92383928931,100.0
1143.0,SHRUB01,25.2928370448,100.0
1143.0,TREE01,0.0376357800347,100.0
1143.0,BARELAND01,8.43005207973,100.0
1143.0,HERB02,33.88463356132,100.0
1143.0,HERB01,16.6419547002,100.0
1143.0,FARMLAND02,7.929941649488001,100.0
1143.0,FARMLAND03,7.78342368862,100.0
1144.0,FARMLAND02,52.046572221484,100.0
1144.0,TREE01,25.4381513186,100.0
1144.0,BARELAND01,22.515812154,100.0
1145.0,FARMLAND02,20.1281369257947,100.0
1145.0,TREE01,56.42708192906999,100.0
1145.0,BARELAND01,3.16267874223,100.0
1145.0,HERB01,18.6046436284,100.0
1162.0,unclassified,69.52700000252,100.0
1163.0,unclassified,100.0,100.0
1164.0,SHRUB01,7.72469242569,100.0
1164.0,TREE02,8.6584073592187,100.0
1164.0,unclassified,83.616396246,100.0
1165.0,SHRUB01,61.33665359565,100.0
1165.0,TREE02,38.662937079954006,100.0
1166.0,SHRUB01,66.9736163653052,100.0
1166.0,HERB01,21.8008319753,100.0
1166.0,FARMLAND03,8.98481902986,100.0
1166.0,TREE02,2.24036406014,100.0
1167.0,FARMLAND02,0.11462921006,100.0
1167.0,HERB02,6.66100478117,100.0
1167.0,SHRUB01,57.211263716880005,100.0
1167.0,HERB01,33.1055515416,100.0
1167.0,FARMLAND03,2.90755075026,100.0
1168.0,FARMLAND02,27.224286351780002,100.0
1168.0,HERB01,0.0498940498127,100.0
1168.0,HERB02,5.62615896069,100.0
1168.0,SHRUB01,1.3630746306909,100.0
1168.0,FARMLAND01,14.101112718709,100.0
1168.0,TREE01,10.1888172991,100.0
1168.0,FARMLAND03,41.4465132095,100.0
1169.0,FARMLAND03,52.155739347899996,100.0
1169.0,HERB01,22.72531306887,100.0
1169.0,HERB02,0.284485369786,100.0
1169.0,SHRUB01,22.57915970325,100.0
1169.0,TREE01,0.684419080071,100.0
